Time [s], Analyzer Name, Decoded Protocol Result
0.027707750000000,SPI,MOSI: 0x2A;  MISO: 0xFF
0.027715750000000,SPI,MOSI: 0xD4;  MISO: 0xFF
0.027725208333333,SPI,MOSI: 0x00;  MISO: 0x0F
0.027733250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.027763458333333,SPI,MOSI: 0x2A;  MISO: 0xFF
0.027771458333333,SPI,MOSI: 0xD4;  MISO: 0xFF
0.027780958333333,SPI,MOSI: 0x00;  MISO: 0x0F
0.027788958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.027847375000000,SPI,MOSI: 0x2A;  MISO: 0xFF
0.027855375000000,SPI,MOSI: 0xD4;  MISO: 0xFF
0.027864875000000,SPI,MOSI: 0x00;  MISO: 0x0F
0.027872875000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.027903500000000,SPI,MOSI: 0x2A;  MISO: 0xFF
0.027911500000000,SPI,MOSI: 0xD4;  MISO: 0xFF
0.027921000000000,SPI,MOSI: 0x00;  MISO: 0x0F
0.027929000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.027959208333333,SPI,MOSI: 0x2A;  MISO: 0xFF
0.027967208333333,SPI,MOSI: 0xD4;  MISO: 0xFF
0.027976708333333,SPI,MOSI: 0x00;  MISO: 0x0F
0.027984708333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.028014750000000,SPI,MOSI: 0x2A;  MISO: 0xFF
0.028022750000000,SPI,MOSI: 0xD4;  MISO: 0xFF
0.028032250000000,SPI,MOSI: 0x00;  MISO: 0x0F
0.028040250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028070250000000,SPI,MOSI: 0x2A;  MISO: 0xFF
0.028078250000000,SPI,MOSI: 0xD4;  MISO: 0xFF
0.028087750000000,SPI,MOSI: 0x00;  MISO: 0x0F
0.028095750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028126000000000,SPI,MOSI: 0x2A;  MISO: 0xFF
0.028134000000000,SPI,MOSI: 0xD4;  MISO: 0xFF
0.028143500000000,SPI,MOSI: 0x00;  MISO: 0x0F
0.028151500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028185250000000,SPI,MOSI: 0x4D;  MISO: 0xFF
0.028193250000000,SPI,MOSI: 0xC0;  MISO: 0xFF
0.028202750000000,SPI,MOSI: 0x0D;  MISO: 0xFF
0.028210750000000,SPI,MOSI: 0x00;  MISO: 0xC0
0.028220250000000,SPI,MOSI: 0x00;  MISO: 0xD9
0.028228250000000,SPI,MOSI: 0x00;  MISO: 0x15
0.028237750000000,SPI,MOSI: 0x00;  MISO: 0x77
0.028245750000000,SPI,MOSI: 0x00;  MISO: 0xF7
0.028255250000000,SPI,MOSI: 0x00;  MISO: 0x9B
0.028263250000000,SPI,MOSI: 0x00;  MISO: 0x14
0.028272750000000,SPI,MOSI: 0x00;  MISO: 0x0A
0.028280750000000,SPI,MOSI: 0x00;  MISO: 0x86
0.028290250000000,SPI,MOSI: 0x00;  MISO: 0xC0
0.028298250000000,SPI,MOSI: 0x00;  MISO: 0x94
0.028307750000000,SPI,MOSI: 0x00;  MISO: 0x14
0.028315750000000,SPI,MOSI: 0x00;  MISO: 0x73
0.028325250000000,SPI,MOSI: 0x00;  MISO: 0xF4
0.028333250000000,SPI,MOSI: 0x00;  MISO: 0xE4
0.028342750000000,SPI,MOSI: 0x00;  MISO: 0x14
0.028350750000000,SPI,MOSI: 0x00;  MISO: 0x01
0.028360250000000,SPI,MOSI: 0x00;  MISO: 0x4E
0.028368250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028377750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028385750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028395250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028403250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028412750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028420750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028430250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028438250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028447750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028455750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028465250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028473250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028482750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028490750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028500250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028508250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028517750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028525750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028535250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028543250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028552750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028560750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028570250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028578250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028587750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028595750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028605250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028613250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028622750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028630750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028640250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028648250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028657750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028665750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028675250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028683250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028692750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028700750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028710250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028718250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028727750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028735750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028745250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028753250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028762750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028770750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028780250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028788250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028797750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028805750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028815250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028823250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028832750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028840750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028911500000000,SPI,MOSI: 0x4E;  MISO: 0xFF
0.028919500000000,SPI,MOSI: 0xC0;  MISO: 0xFF
0.028929000000000,SPI,MOSI: 0x19;  MISO: 0xFF
0.028937000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028946500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028954500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028964000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028972000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028981500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028989500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.028999000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029007000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029016500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029024500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029034000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029042000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029051500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029059500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029069000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029077000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029086500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029094500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029104000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029112000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029121500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029129500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029139000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029147000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029156500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029164500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029174000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029182000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029191500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029199500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029209000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029217000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029226500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029234500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029244000000000,SPI,MOSI: 0x00;  MISO: 0xFF
