Time [s], Analyzer Name, Decoded Protocol Result
0.019527208333333,SPI,MOSI: 0x2A;  MISO: 0xFF
0.020419791666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.020449458333333,SPI,MOSI: 0x2A;  MISO: 0xFF
0.020457458333333,SPI,MOSI: 0xD4;  MISO: 0xFF
0.020466958333333,SPI,MOSI: 0x00;  MISO: 0x0F
0.020474958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.020504541666667,SPI,MOSI: 0x2A;  MISO: 0xFF
0.020512541666667,SPI,MOSI: 0xD4;  MISO: 0xFF
0.020522041666667,SPI,MOSI: 0x00;  MISO: 0x0F
0.020530041666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.020559583333333,SPI,MOSI: 0x2A;  MISO: 0xFF
0.020567625000000,SPI,MOSI: 0xD4;  MISO: 0xFF
0.020577083333333,SPI,MOSI: 0x00;  MISO: 0x0F
0.020585125000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.020614750000000,SPI,MOSI: 0x2A;  MISO: 0xFF
0.020622708333333,SPI,MOSI: 0xD4;  MISO: 0xFF
0.020632250000000,SPI,MOSI: 0x00;  MISO: 0x0F
0.020640208333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.020713708333333,SPI,MOSI: 0x2A;  MISO: 0xFF
0.020721708333333,SPI,MOSI: 0xD4;  MISO: 0xFF
0.020731208333333,SPI,MOSI: 0x00;  MISO: 0x0F
0.020739208333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.020999500000000,SPI,MOSI: 0x2A;  MISO: 0xFF
0.021007500000000,SPI,MOSI: 0xD4;  MISO: 0xFF
0.021017000000000,SPI,MOSI: 0x00;  MISO: 0x0F
0.021025000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.021055291666667,SPI,MOSI: 0x2A;  MISO: 0xFF
0.021063333333333,SPI,MOSI: 0xD4;  MISO: 0xFF
0.021072833333333,SPI,MOSI: 0x00;  MISO: 0x0F
0.021080833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021110000000000,SPI,MOSI: 0x21;  MISO: 0xFF
0.021118000000000,SPI,MOSI: 0xF2;  MISO: 0xFF
0.021192958333333,SPI,MOSI: 0x4D;  MISO: 0xFF
0.021200958333333,SPI,MOSI: 0x91;  MISO: 0xFF
0.021210458333333,SPI,MOSI: 0x6A;  MISO: 0xFF
0.021218458333333,SPI,MOSI: 0x00;  MISO: 0x91
0.021227958333333,SPI,MOSI: 0x00;  MISO: 0x7D
0.021235958333333,SPI,MOSI: 0x00;  MISO: 0x15
0.021245458333333,SPI,MOSI: 0x00;  MISO: 0x29
0.021253458333333,SPI,MOSI: 0x00;  MISO: 0xFB
0.021262958333333,SPI,MOSI: 0x00;  MISO: 0x91
0.021270958333333,SPI,MOSI: 0x00;  MISO: 0x14
0.021280458333333,SPI,MOSI: 0x00;  MISO: 0x40
0.021288458333333,SPI,MOSI: 0x00;  MISO: 0x36
0.021297958333333,SPI,MOSI: 0x00;  MISO: 0x91
0.021305958333333,SPI,MOSI: 0x00;  MISO: 0x94
0.021315458333333,SPI,MOSI: 0x00;  MISO: 0x14
0.021323458333333,SPI,MOSI: 0x00;  MISO: 0xDC
0.021332958333333,SPI,MOSI: 0x00;  MISO: 0xF8
0.021340958333333,SPI,MOSI: 0x00;  MISO: 0xDC
0.021350458333333,SPI,MOSI: 0x00;  MISO: 0x14
0.021358458333333,SPI,MOSI: 0x00;  MISO: 0x79
0.021367958333333,SPI,MOSI: 0x00;  MISO: 0xCB
0.021375958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021385458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021393458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021402958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021410958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021420458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021428458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021437958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021445958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021455458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021463458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021472958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021480958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021490458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021498458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021507958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021515958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021525458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021533458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021542958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021550958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021560458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021568458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021577958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021585958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021595458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021603458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021612958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021620958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021630458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021638458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021647958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021655958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021665458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021673458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021682958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021690958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021700458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021708458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021717958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021725958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021735458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021743500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.021752958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021761000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.021770458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021778458333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021788000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.021795958333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.021805500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.021813500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.021823000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.021831000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.021840500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.021848500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.022025791666667,SPI,MOSI: 0x2A;  MISO: 0xFF
0.022033791666667,SPI,MOSI: 0xD4;  MISO: 0xFF
0.022043291666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.022051291666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.022102500000000,SPI,MOSI: 0x2A;  MISO: 0xFF
0.022110500000000,SPI,MOSI: 0xD4;  MISO: 0xFF
0.022120000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.022128000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.022158625000000,SPI,MOSI: 0x2A;  MISO: 0xFF
0.022166625000000,SPI,MOSI: 0xD4;  MISO: 0xFF
0.022176125000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.022184125000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.022213875000000,SPI,MOSI: 0x2A;  MISO: 0xFF
0.022221875000000,SPI,MOSI: 0xD4;  MISO: 0xFF
0.022231375000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.022239375000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.022269125000000,SPI,MOSI: 0x2A;  MISO: 0xFF
0.022277125000000,SPI,MOSI: 0xD4;  MISO: 0xFF
0.022286625000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.022294625000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.022324291666667,SPI,MOSI: 0x2A;  MISO: 0xFF
0.022332291666667,SPI,MOSI: 0xD4;  MISO: 0xFF
0.022341791666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.022349791666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.022379583333333,SPI,MOSI: 0x2A;  MISO: 0xFF
0.022387583333333,SPI,MOSI: 0xD4;  MISO: 0xFF
0.022397083333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022405083333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022436833333333,SPI,MOSI: 0x4D;  MISO: 0xFF
0.022444833333333,SPI,MOSI: 0x91;  MISO: 0xFF
0.022454333333333,SPI,MOSI: 0x6A;  MISO: 0xFF
0.022462333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022471833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022479833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022489333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022497333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022506833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022514833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022524333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022532333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022541833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022549833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022559333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022567333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022576833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022584833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022594333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022602333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022611833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022619833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022629333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022637333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022646833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022654833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022664333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022672333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022681833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022689833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022699333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022707333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022716833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022724833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022734333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022742333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022751833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022759833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022769333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022777333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022786833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022794833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022804333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022812333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022821833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022829833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022839333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022847333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022856833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022864833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022874333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022882333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022891833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022899833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022909333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022917333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022926833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.022934833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023021791666667,SPI,MOSI: 0x4E;  MISO: 0xFF
0.023029791666667,SPI,MOSI: 0x91;  MISO: 0xFF
0.023039291666667,SPI,MOSI: 0x7E;  MISO: 0xFF
0.023047291666667,SPI,MOSI: 0x00;  MISO: 0x91
0.023056791666667,SPI,MOSI: 0x00;  MISO: 0x84
0.023064791666667,SPI,MOSI: 0x00;  MISO: 0x93
0.023074291666667,SPI,MOSI: 0x00;  MISO: 0x42
0.023082291666667,SPI,MOSI: 0x00;  MISO: 0x05
0.023091791666667,SPI,MOSI: 0x00;  MISO: 0x85
0.023099791666667,SPI,MOSI: 0x00;  MISO: 0xF5
0.023109291666667,SPI,MOSI: 0x00;  MISO: 0x62
0.023117291666667,SPI,MOSI: 0x00;  MISO: 0xF5
0.023126791666667,SPI,MOSI: 0x00;  MISO: 0x91
0.023134791666667,SPI,MOSI: 0x00;  MISO: 0x67
0.023144291666667,SPI,MOSI: 0x00;  MISO: 0x93
0.023152291666667,SPI,MOSI: 0x00;  MISO: 0x44
0.023161791666667,SPI,MOSI: 0x00;  MISO: 0x05
0.023169791666667,SPI,MOSI: 0x00;  MISO: 0x4B
0.023179291666667,SPI,MOSI: 0x00;  MISO: 0xF3
0.023187291666667,SPI,MOSI: 0x00;  MISO: 0x64
0.023196791666667,SPI,MOSI: 0x00;  MISO: 0x13
0.023204791666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023214291666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023222291666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023231791666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023239791666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023249291666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023257291666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023266791666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023274791666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023284291666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023292291666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023301791666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023309791666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023319291666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023327291666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023336791666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023344833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023354291666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023362333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023371791666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023379833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023389291666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023397333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023406833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023414833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023424333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023432333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023441833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023449833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023459333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023467333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023476833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023484833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023494333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023502333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023511833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023519833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023529333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023537333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023546833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023554833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023564333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023572333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023581833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023589833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023599333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023607333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023616833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023624791666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023634333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023642291666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023651833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023659833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023669333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023677333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.023717166666667,SPI,MOSI: 0x2A;  MISO: 0xFF
0.023725166666667,SPI,MOSI: 0xD4;  MISO: 0xFF
0.023734666666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.023742666666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.024007750000000,SPI,MOSI: 0x2A;  MISO: 0xFF
0.024015750000000,SPI,MOSI: 0xD4;  MISO: 0xFF
0.024025250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024033250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024097208333333,SPI,MOSI: 0x2A;  MISO: 0xFF
0.024105208333333,SPI,MOSI: 0xD4;  MISO: 0xFF
0.024114708333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.024122708333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.024152625000000,SPI,MOSI: 0x2A;  MISO: 0xFF
0.024160583333333,SPI,MOSI: 0xD4;  MISO: 0xFF
0.024170125000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024178083333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.024207708333333,SPI,MOSI: 0x2A;  MISO: 0xFF
0.024215750000000,SPI,MOSI: 0xD4;  MISO: 0xFF
0.024225208333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.024233250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024262791666667,SPI,MOSI: 0x2A;  MISO: 0xFF
0.024270791666667,SPI,MOSI: 0xD4;  MISO: 0xFF
0.024280291666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.024288291666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.024318000000000,SPI,MOSI: 0x2A;  MISO: 0xFF
0.024326000000000,SPI,MOSI: 0xD4;  MISO: 0xFF
0.024335500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024343500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024375250000000,SPI,MOSI: 0x4E;  MISO: 0xFF
0.024383250000000,SPI,MOSI: 0x91;  MISO: 0xFF
0.024392750000000,SPI,MOSI: 0x7E;  MISO: 0xFF
0.024400750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024410250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024418250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024427750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024435750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024445250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024453250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024462750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024470750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024480250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024488250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024497750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024505750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024515250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024523250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024532750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024540750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024550250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024558250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024567750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024575750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024585250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024593250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024602750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024610750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024620250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024628250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024637750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024645750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024655250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024663250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024672750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024680750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024690250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024698250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024707750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024715750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024725250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024733250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024742750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024750750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024760250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024768250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024777750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024785750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024795250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024803250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024812750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024820750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024830250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024838250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024847750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024855750000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024865250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.024873250000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.025030333333333,SPI,MOSI: 0x50;  MISO: 0xFF
0.025038333333333,SPI,MOSI: 0x91;  MISO: 0xFF
0.025047833333333,SPI,MOSI: 0xF6;  MISO: 0xFF
0.025055833333333,SPI,MOSI: 0x00;  MISO: 0x91
0.025065333333333,SPI,MOSI: 0x00;  MISO: 0xF3
0.025073333333333,SPI,MOSI: 0x00;  MISO: 0x00
0.025082833333333,SPI,MOSI: 0x00;  MISO: 0x00
0.025090833333333,SPI,MOSI: 0x00;  MISO: 0x00
0.025100333333333,SPI,MOSI: 0x00;  MISO: 0x6F
0.025108333333333,SPI,MOSI: 0x00;  MISO: 0xE7
0.025117833333333,SPI,MOSI: 0x00;  MISO: 0x91
0.025125833333333,SPI,MOSI: 0x00;  MISO: 0xF3
0.025135333333333,SPI,MOSI: 0x00;  MISO: 0x00
0.025143333333333,SPI,MOSI: 0x00;  MISO: 0x00
0.025152833333333,SPI,MOSI: 0x00;  MISO: 0x00
0.025160833333333,SPI,MOSI: 0x00;  MISO: 0x6F
0.025170333333333,SPI,MOSI: 0x00;  MISO: 0xE7
0.025178333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.025187833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.025195833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.025205333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.025213333333333,SPI,MOSI: 0x00;  MISO: 0xFF
